URL,NAME,ID,BRAND,DESC,IMAGE,ADDITIONALIMAGE,ADDITIONALIMAGE2,CATEGORY,SIZES,AVAIL,PRICE,OLDPRICE,GENDER
https://guthastore.it/products/air-fligt-89-qs-ct8478001,Air Flight 89 QS CT847,4788441481348,NIKE,"Vestita con una combinazione di colori Black, Orange Blaze e Green Strike. Questa Nike Air Flight 89 presenta una tomaia a base nera accoppiata con accenti contrastanti verde e arancione. In evidenza la scarpa sono i dettagli catarifrangenti 3M sulla stampa elefante, le solette grafiche, completati con i loghi Nike e Jumpman sulle lingue.",https://cdn.shopify.com/s/files/1/0362/4560/2436/products/nike_air_flight-1.jpg,https://cdn.shopify.com/s/files/1/0362/4560/2436/products/air-fligt-89-qs-ct847-914923.jpg,https://cdn.shopify.com/s/files/1/0362/4560/2436/products/air-fligt-89-qs-ct847-411189.jpg,Scarpe,40EU | 40½EU | 41EU | 42EU | 42½EU | 43EU | 44EU | 44½EU | 45EU,1,119.00,149.00,UNISEX
https://guthastore.it/products/air-force-ct8441002,AIR FORCE 1 LOW CT8441002,4788442497156,NIKE LAB,,https://cdn.shopify.com/s/files/1/0362/4560/2436/products/air-force-ct8441002-448395.jpg,https://cdn.shopify.com/s/files/1/0362/4560/2436/products/air-force-ct8441002-320306.jpg,https://cdn.shopify.com/s/files/1/0362/4560/2436/products/air-force-ct8441002-871199.jpg,Scarpe,6US / 38.5 EU | 6½US / 39 EU | 7US / 40 EU | 7½US / 40.5 EU | 8US / 41 EU | 9US / 42.5 EU,1,250.00,250.00,UNISEX
https://guthastore.it/products/air-jordan-1-low-553558025025,Air Jordan 1 Low Triple Black 553558-025,4788442628228,JORDAN,Materiale in pelle per la Jordan 1 low e fondo in gomma,https://cdn.shopify.com/s/files/1/0362/4560/2436/products/air_jordan_1_low_triple_black-1.jpg,https://cdn.shopify.com/s/files/1/0362/4560/2436/products/air-jordan-1-low-553558-025-290055.jpg,https://cdn.shopify.com/s/files/1/0362/4560/2436/products/air-jordan-1-low-553558-025-888553.jpg,Scarpe,40 EU | 40½ EU | 41 EU | 42 EU | 42½ EU | 43 EU,0,76.00,109.00,UNISEX
https://guthastore.it/products/air-max-90-cu0675300,Air Max 90 CU0675300,4788442988676,NIKE,"Sneakers Air Max 90 di colore verde in cavallino di Nike. Modello con effetto pelle di coccodrillo goffrata, chiusura con lacci, stampa animalier, suola piatta in gomma e applicazione con logo sulla linguetta.",https://cdn.shopify.com/s/files/1/0362/4560/2436/products/air_max_90_cu-1.jpg,https://cdn.shopify.com/s/files/1/0362/4560/2436/products/air-max-90-cu0675300-864244.jpg,https://cdn.shopify.com/s/files/1/0362/4560/2436/products/air-max-90-cu0675300-677157.jpg,Scarpe,38½ | 39 | 40,1,132.00,189.00,UNISEX
https://guthastore.it/products/bapestavari,Bathing Ape Bapesta Camo 20th Anniversary Blue,4788443283588,BAPE,,https://cdn.shopify.com/s/files/1/0362/4560/2436/products/image_14d43a4e-6cfd-4958-920b-f18dcf0906e6.jpg,,,Scarpe,9 US | 10 US,1,249.00,398.00,UNISEX
https://guthastore.it/products/bape-sta-zebrava,A Bathing Ape Bapesta Zebra,4788443349124,BAPE,,https://cdn.shopify.com/s/files/1/0362/4560/2436/products/image_e2ce1723-0eb1-48af-b179-32128a1cc0b9.jpg,,,Scarpe,8½US | 9½US,1,249.00,398.00,UNISEX
https://guthastore.it/products/cali-sport-wns-37387102,Puma Cali Sport  WN'S 37387102,4788443545732,PUMA,Puma Cali ha il fondo in gomma leggermente rialzato e tomaia in pelle bianca con dettagli e logo PUMA oro,https://cdn.shopify.com/s/files/1/0362/4560/2436/products/puma_cali_sport_black-1.jpg,,,Scarpe,36 EU | 37 EU | 37.5 EU | 38 EU | 38.5 EU | 39 EU | 40 EU | 41 EU,1,64.00,108.00,UNISEX
https://guthastore.it/products/jordan-1-high-og-cd0461046,Jordan 1 High OG UNC To Chicago WMNS CD0461046,4788444528772,AIR JORDAN,"Durante la sua leggendaria carriera, MJ ha lasciato un'eredità senza precedenti a livello planetario, ma ci sono dei luoghi che ha segnato in modo indelebile. Dopo aver conquistato per la prima volta la fama a Chapel Hill, dove incantò i fan vincendo un titolo nazionale, His Airness lasciò il North Carolina per inseguire il successo a livello professionistico, arrivando a Chicago per poi vincere sei campionati mondiali. Questa colorway rende omaggio al percorso di MJ mescolando i colori inconfondibili delle due gloriose comunità del basket. La base in pelle nera è rifinita con strati esterni in Powder Blue e Gym Red.",https://cdn.shopify.com/s/files/1/0362/4560/2436/products/image_82b3e88e-9cf8-4fd3-9884-5927cfcc2433.jpg,https://cdn.shopify.com/s/files/1/0362/4560/2436/products/jordan-1-unc-to-chicago-og-wmns-cd0461046-422190.jpg,https://cdn.shopify.com/s/files/1/0362/4560/2436/products/jordan-1-unc-to-chicago-og-wmns-cd0461046-614563.jpg,Scarpe,10½W US / 42.5 EU | 11W US / 43 EU | 12W US / 44.5 EU | 8W US / 39 EU | 9W US / 40 EU | 9½W US / 41 EU,1,390.00,,UNISEX
https://guthastore.it/products/jordan-1-mid-milan-cv30440,Jordan 1 Mid Milan CV30440,4788444692612,AIR JORDAN,"Air Jordan 1 Mid mantiene il fascino senza tempo dell'OG e lo rinnova con colori freschi e materiali di prima qualità. Costruito con un'unità Air leggera nella suola e linee di design classico, cattura l'essenza dell'originale attraverso l'obiettivo di una moderna capitale della moda. 
La vera pelle e il tessuto offrono resistenza e supporto leggeri con un look esclusivo. Il design mid-top con collo imbottito offre supporto alla caviglia e più spazio per sfoggiare le iconiche linee di design. Un'unità Air interna nel tallone offre un'ammortizzazione leggera con una sensazione elastica. La costruzione della suola fornisce una base stabile e duratura per il tuo piede.",https://cdn.shopify.com/s/files/1/0362/4560/2436/products/image_4393cb7a-a3b3-43fa-9577-21a5caff33a3.jpg,,,Scarpe,10 US / 44 EU | 11 US / 45 EU | 8 US / 41 EU | 8½ US / 42 EU | 7 US/ 40 EU | 7.5 US / 40.5 EU,1,420.00,,UNISEX
https://guthastore.it/products/jordan-1-retro-og-030,Jordan 1 Retro HIgh OG Pine Green Black 555088030,4788444987524,AIR JORDAN,"Nata dalla Air Jordan 1 in Pine Green ispirata alla Black Toe del 2018, la nuova AJ1 fa esattamente questo, riproponendo i blocchi di colore allo stesso modo della Bred originale. Quest'anno, una nuova pelle martellata in Pine Green avvolge il tallone, il collare, la punta e lo Swoosh. Il nero della pelle martellata e dei lacci si contrappone nel classico effetto a contrasto con l'intersuola bianca, mentre il marchio Nike Air rosso sulla linguetta mantiene lo stile saldamente ancorato alla tradizione. A completare questo nuovo look, che resta fedele al suo stile, un paio di ali Air Jordan nere applicate al tallone",https://cdn.shopify.com/s/files/1/0362/4560/2436/products/image_e76ede62-2d29-4f95-9590-37b2d828e79b.jpg,,,Scarpe,10 US/ 44 EU | 10½ US/ 44.5 EU | 8½ US/ 42 EU | 9 US / 42.5 EU | 9½ US/ 43 EU,1,400.00,269.00,UNISEX
https://guthastore.it/products/jordan-3-chicago-usava,JORDAN 3 RETRO UNITE CHICAGO EXCLUSIVE CU2277600,4788445085828,AIR JORDAN,,https://cdn.shopify.com/s/files/1/0362/4560/2436/products/jordan-3-retro-unite-chi-exclusive-cu2277600-700269.jpg,https://cdn.shopify.com/s/files/1/0362/4560/2436/products/jordan-3-retro-unite-chi-exclusive-cu2277600-370921.jpg,,Scarpe,43,1,259.00,274.00,UNISEX
https://guthastore.it/products/new-balance-ml850ysb,New Balance ML850YSB,4788445675652,NEW BALANCE,"Un classico New Balance del '96 in versione reloaded, per questa edizione Retro Bring back delle 850. Tomaia in pelle, suede e mesh, con accenti riflettenti, ricamo a contrasto sul tallone ed etichetta in gomma applicata sulla morbida linguetta in spugna. Intersuola con tecnologia ABZORB e supporto ROLLBAR per la massima stabilità.",https://cdn.shopify.com/s/files/1/0362/4560/2436/products/n-b_ml_850_ysb-1.jpg,https://cdn.shopify.com/s/files/1/0362/4560/2436/products/new-balance-ml850ysb-520584.jpg,https://cdn.shopify.com/s/files/1/0362/4560/2436/products/new-balance-ml850ysb-955876.jpg,Scarpe,44 EU | 44.5 EU | 45 EU | 40.5 EU | 41.5 EU | 42 EU | 42.5 EU | 43 EU,1,81.90,117.00,UNISEX
https://guthastore.it/products/new-balance-ml850ysc,New Balance ML850YSC,4788445839492,NEW BALANCE,"Un classico New Balance del '96 in versione reloaded, per questa edizione Retro Bring back delle 850. Tomaia in pelle, suede e mesh, con accenti riflettenti, ricamo a contrasto sul tallone ed etichetta in gomma applicata sulla morbida linguetta in spugna. Intersuola con tecnologia ABZORB e supporto ROLLBAR per la massima stabilità.",https://cdn.shopify.com/s/files/1/0362/4560/2436/products/n-b_ml_850_ysc-1.jpg,https://cdn.shopify.com/s/files/1/0362/4560/2436/products/new-balance-ml850ysc-356469.jpg,https://cdn.shopify.com/s/files/1/0362/4560/2436/products/new-balance-ml850ysc-253930.jpg,Scarpe,44 EU | 44.5 EU | 45 EU | 40.5 EU | 41.5 EU | 42 EU | 42.5 EU | 43 EU,1,81.90,117.00,UNISEX
https://guthastore.it/products/new-balance-ml850ysd,New Balance ML850YSD,4788445937796,NEW BALANCE,"Un classico New Balance del '96 in versione reloaded, per questa edizione Retro Bring back delle 850. Tomaia in pelle, suede e mesh, con accenti riflettenti, ricamo a contrasto sul tallone ed etichetta in gomma applicata sulla morbida linguetta in spugna. Intersuola con tecnologia ABZORB e supporto ROLLBAR per la massima stabilità.",https://cdn.shopify.com/s/files/1/0362/4560/2436/products/n-b_ml_850_ysd-1.jpg,https://cdn.shopify.com/s/files/1/0362/4560/2436/products/new-balance-ml850ysd-638484.jpg,https://cdn.shopify.com/s/files/1/0362/4560/2436/products/new-balance-ml850ysd-772789.jpg,Scarpe,44 EU | 44.5 EU | 40.5 EU | 41.5 EU | 42 EU | 42.5 EU | 43 EU,1,81.90,117.00,UNISEX
https://guthastore.it/products/nike-daybreak-undercover-cj329400,Daybreak Undercover CJ329400,4788446560388,NIKE,Tomaia sintetica.Allacciatura frontale. Dettagli in pelle e camoscio Dettaglio logo Fondo in gomma Composizione: Principale: 100% Poliestere Dettagli: Vitello,https://cdn.shopify.com/s/files/1/0362/4560/2436/products/nike_daybreak-1.jpg,https://cdn.shopify.com/s/files/1/0362/4560/2436/products/nike-daybreak-undercover-cj329400-528006.jpg,https://cdn.shopify.com/s/files/1/0362/4560/2436/products/nike-daybreak-undercover-cj329400-524968.jpg,Scarpe,35.5 EU,1,120.75,161.00,UNISEX
https://guthastore.it/products/nike-lebron-vii-qs-cu5133600,Lebron VII QS CU5133600,4788446789764,NIKE,"La Nike LeBron VII QS presenta una tomaia in pelle sintetica con Swoosh stampato a contrasto sul lato. La firma del campione LeBron James è visibile sia sulla linguetta in mesh con inserti in nabuk, sia sul tallone c'è la ""L"" iniziale su un lato e la ""J"" sull'altro lato. La punta è in pelle in tono con la tomaia, mentre la suola è in gomma con unità Max Air su tutta la lunghezza della suola. 
Tomaia in pelle e pelle sintetica Loghi stampati Firma LeBron James Suola Max Air.",https://cdn.shopify.com/s/files/1/0362/4560/2436/products/nike_lebron_vII-1.jpg,https://cdn.shopify.com/s/files/1/0362/4560/2436/products/nike-lebron-vii-qs-cu5133600-723290.jpg,https://cdn.shopify.com/s/files/1/0362/4560/2436/products/nike-lebron-vii-qs-cu5133600-475799.jpg,Scarpe,42 EU | 42½ EU | 43 EU | 44 EU | 44½ EU | 45 EU,1,167.00,209.00,UNISEX
https://guthastore.it/products/nike-react-presto-x-undercover-cu3459nero,NIKE REACT PRESTO X UNDERCOVER CU3459,4788446822532,NIKE,"La visione di Jun Takahashi di caos ed equilibrio prosegue con Nike x Undercover React Presto, in cui il look classico di Presto si unisce a dettagli di design che rendono omaggio a React Boot, la precedente collaborazione tra Undercover e Nike.",https://cdn.shopify.com/s/files/1/0362/4560/2436/products/nike_react_x_presto-1.jpg,https://cdn.shopify.com/s/files/1/0362/4560/2436/products/nike-react-presto-x-undercover-cu3459nero-818894.jpg,https://cdn.shopify.com/s/files/1/0362/4560/2436/products/nike-react-presto-x-undercover-cu3459nero-800583.jpg,Scarpe,42½ EU,1,209.25,279.00,UNISEX
https://guthastore.it/products/nike-waffle-racer-cn8115300,Waffle Racer CN8115300,4788447019140,NIKE,"La Waffle Racer riprende lo stile originale del modello da running introdotto sul mercato alla fine degli anni 70. La tomaia, ispirata ai mocassini, garantisce un sostegno straordinario e una corsa comoda. Ora disponibile in questa nuova versione con tomaia in nylon e pelle scamosciata, swoosh a contrasto, sottopiede in memory foam e suola con struttura waffle per una maggior aderenza.",https://cdn.shopify.com/s/files/1/0362/4560/2436/products/nike_waffle_racer-1.jpg,https://cdn.shopify.com/s/files/1/0362/4560/2436/products/nike-waffle-racer-cn8115300-767772.jpg,https://cdn.shopify.com/s/files/1/0362/4560/2436/products/nike-waffle-racer-cn8115300-493079.jpg,Scarpe,44 EU | 44.5 EU | 45 EU | 40.5 EU | 41 EU | 42 EU | 42.5 EU | 43 EU,1,71.20,89.00,UNISEX
https://guthastore.it/products/old-skool-vn000d3hnvy,Old Skool VN000D3HNVY,4788447182980,VANS,"Le scarpe Vans Old Skool nascono nel 1977 con il nome ""Style 36"" e sono il primo modello a sfoggiare l'iconica Jazz Stripe laterale. Realizzate con una tomaia in canvas e pelle scamosciata, hanno la tipica suola waffle in gomma vulcanizzata, concepita per la massima aderenza alla tavola da skate; la linguetta imbottita per una calzata e un comfort ottimali e la punta rinforzata che le rende indistruttibili. L'immancabile patch in gomma sul tallone e le cuciture a contrasto sono dettagli inconfondibili del brand. Scegli tra le tante varianti delle Old Skool di Vans quella più adatta al tuo stile e completa tutti i tuoi outfit streetwear!",https://cdn.shopify.com/s/files/1/0362/4560/2436/products/vans_old_skool_navy-1.jpg,https://cdn.shopify.com/s/files/1/0362/4560/2436/products/old-skool-vn000d3hnvy-638028.jpg,https://cdn.shopify.com/s/files/1/0362/4560/2436/products/old-skool-vn000d3hnvy-913239.jpg,Scarpe,40 EU | 40.5 EU | 41 EU | 42.5 EU | 43 EU | 44 EU | 44.5 EU | 45 EU | 46 EU,1,63.20,79.00,UNISEX
https://guthastore.it/products/old-skool-vn0a4u3brosso,Old Skool VN0A4U3B,4788447314052,VANS,"Le scarpe Vans Old Skool nascono nel 1977 con il nome ""Style 36"" e sono il primo modello a sfoggiare l'iconica Jazz Stripe laterale. Realizzate con una tomaia in canvas e pelle scamosciata, hanno la tipica suola waffle in gomma vulcanizzata, concepita per la massima aderenza alla tavola da skate; la linguetta imbottita per una calzata e un comfort ottimali e la punta rinforzata che le rende indistruttibili. L'immancabile patch in gomma sul tallone e le cuciture a contrasto sono dettagli inconfondibili del brand. Scegli tra le tante varianti delle Old Skool di Vans quella più adatta al tuo stile e completa tutti i tuoi outfit streetwear!",https://cdn.shopify.com/s/files/1/0362/4560/2436/products/vans_old_skool_red-1.jpg,https://cdn.shopify.com/s/files/1/0362/4560/2436/products/old-skool-vn0a4u3b-533083.jpg,,Scarpe,44.5 EU | 40 EU | 40.5 EU | 41 EU | 42 EU | 42.5 EU | 43 EU | 44 EU,1,68.00,85.00,UNISEX
https://guthastore.it/products/rsx3-level-up-37316901,Puma RS-X3 Level Up 37316901,4788447772804,PUMA,"Tomaia in rete con sovrapposizioni in pelle e pelle scamosciata, intersuola leggera in poliuretano, suola in gomma per maggiore stabilità",https://cdn.shopify.com/s/files/1/0362/4560/2436/products/puma_rs_x3_level_up-1.jpg,https://cdn.shopify.com/s/files/1/0362/4560/2436/products/rsx3-level-up-37316901-880355.jpg,https://cdn.shopify.com/s/files/1/0362/4560/2436/products/rsx3-level-up-37316901-477912.jpg,Scarpe,45 EU | 40 EU | 41 EU | 42 EU | 42.5 EU | 43 | 44 EU,1,72.00,120.00,UNISEX
https://guthastore.it/products/sk8-hi-plat-vn0a3tkn6bt,Sk8 HI Platform VN0A3TKN6BT1,4788448624772,VANS,"La versione alta dell'inimitabile Old Skoll è arrichita con una spessa suola in gomma simile ad una zeppa. Modello in suede e canvas, onda laterale in pelle, cuciture a contrasto e suola in gomma.",https://cdn.shopify.com/s/files/1/0362/4560/2436/products/vans_sk8_black-1.jpg,https://cdn.shopify.com/s/files/1/0362/4560/2436/products/sk8-hi-plat-vn0a3tkn6bt-821141.jpg,https://cdn.shopify.com/s/files/1/0362/4560/2436/products/sk8-hi-plat-vn0a3tkn6bt-501550.jpg,Scarpe,36.5 EU | 37 EU | 38 EU | 38.5 EU | 39 EU | 40 EU | 40.5 EU | 41 EU | 42 EU,1,99.00,0.00,UNISEX
https://guthastore.it/products/style-36-vn0a3dz3ws81,Mismatch Style 36,4788448919684,VANS,"La Mismatch Style 36, una classica scarpa da skate Vans con l'iconica sciancratura, è una stringata bassa con robuste tomaie in tela con varie stampe, puntali rinforzati per resistere a usura ripetuta, colletti imbottiti per supporto e flessibilità e suola waffle in gomma firmata.
CARATTERISTICHE: Tomaia in tela robusta Mimetico a contrasto e stampe solide Puntali rinforzati Collari imbottiti per supporto e flessibilità Suola waffle in gomma firmata",https://cdn.shopify.com/s/files/1/0362/4560/2436/products/vans_style_36_mismatch-1.jpg,https://cdn.shopify.com/s/files/1/0362/4560/2436/products/vans-mismatch-style-36-319799.jpg,https://cdn.shopify.com/s/files/1/0362/4560/2436/products/vans-mismatch-style-36-623046.jpg,Scarpe,43 EU | 44 1\2 EU | 45 EU | 41 EU | 42 EU | 42.5 EU,1,68.00,85.00,UNISEX
https://guthastore.it/products/superstar-eg4958bian,Adidas Superstar EG4958,4788449083524,ADIDAS,"Create negli anni '70 per i giocatori di basket, celebrate dai più famosi artisti hip hop negli anni '80, apprezzatissime dagli appassionati di moda street nel presente. Passa il tempo, ma le Superstar restano. Impossibile rinunciare all'inconfondibile punta a conchiglia, che continua a caratterizzare il design delle iconiche sneaker garantendo protezione e stile. Proprio come accadeva sul parquet al loro debutto.    Oggi tocca a te incarnare lo spirito Originals. A una festa o in giro per la città, fai la tua personale dichiarazione di stile, stavolta senza rischiare di subire fallo.  Le 3 strisce seghettate e il riquadro con il logo adidas Superstar assicurano un look autentico.",https://cdn.shopify.com/s/files/1/0362/4560/2436/products/adidas_superstar-1.jpg,https://cdn.shopify.com/s/files/1/0362/4560/2436/products/superstar-eg4958-335800.jpg,https://cdn.shopify.com/s/files/1/0362/4560/2436/products/superstar-eg4958-178359.jpg,Scarpe,41 1/3 EU | 42 EU | 42 2/3 EU | 43 1/3 EU | 44 EU | 44 2/3 EU,1,63.00,105.00,UNISEX
https://guthastore.it/products/track-pants-fm1735rosa,Adidas Track Pants FM1735,4788449378436,ADIDAS,"Design a vita media con taglio regolare Girovita elasticizzato con cordino Tessuto piano, 100% nylon Pantaloni con fodera in mesh Tasche aperte Orli elasticizzati Colore prodotto: Clear Lilac Codice prodotto: FM1735",https://cdn.shopify.com/s/files/1/0362/4560/2436/products/track-pants-fm1735-490908.jpg,https://cdn.shopify.com/s/files/1/0362/4560/2436/products/track-pants-fm1735-717469.jpg,https://cdn.shopify.com/s/files/1/0362/4560/2436/products/track-pants-fm1735-494813.jpg,Pantaloni,38 | 40 | 42,1,42.00,70.00,UNISEX
https://guthastore.it/products/vn0a3mvlxpq1,Style 36 Decon SF Salt Wash,4788449804420,VANS,"Sneaker low top di Vans, con tomaia in canvas e hairy suede. Onda in pelle a contrasto, intersuola vulcanizzata con stampa checkerboard, pannelli di rinforzo in punta e iconica suola con struttura waffle. Il massimo comfort viene dato dalla soletta UltraCush.",https://cdn.shopify.com/s/files/1/0362/4560/2436/products/vans_style_36_decon_sf-1.jpg,https://cdn.shopify.com/s/files/1/0362/4560/2436/products/style-36-decon-sf-salt-wash-934528.jpg,https://cdn.shopify.com/s/files/1/0362/4560/2436/products/style-36-decon-sf-salt-wash-634197.jpg,Scarpe,43EU | 44EU | 44.5EU | 45EU | 40.5 EU | 41 EU | 42 EU | 40 EU,1,60.00,85.00,UNISEX
https://guthastore.it/products/w-air-force-1-cq6566001001,Nike Air Force 1 CQ6566001,4788450394244,NIKE,Nike Air Force 1 SP aggiunge una brillante finitura metallizzata ai dettagli che hanno reso iconico il modello originale.,https://cdn.shopify.com/s/files/1/0362/4560/2436/products/af1_silver-1.jpg,https://cdn.shopify.com/s/files/1/0362/4560/2436/products/w-air-force-1-cq6566001-533527.jpg,https://cdn.shopify.com/s/files/1/0362/4560/2436/products/w-air-force-1-cq6566001-819486.jpg,Scarpe,37½ | 38½ | 39 | 40,1,111.00,159.00,UNISEX
https://guthastore.it/products/w-air-force-1-sp-cq6566700,Nike Air Force 1 SP CQ6566700,4788450492548,NIKE,Nike Air Force 1 SP aggiunge una brillante finitura metallizzata ai dettagli che hanno reso iconico il modello originale.,https://cdn.shopify.com/s/files/1/0362/4560/2436/products/af1_gold-1.jpg,https://cdn.shopify.com/s/files/1/0362/4560/2436/products/w-air-force-1-sp-cq6566700-778006.jpg,https://cdn.shopify.com/s/files/1/0362/4560/2436/products/w-air-force-1-sp-cq6566700-322026.jpg,Scarpe,36 EU | 38 EU | 38½ EU | 39 EU | 40½ EU | 42½ EU | 43 EU,1,111.30,159.00,UNISEX
https://guthastore.it/products/w-nike-daybreak-qs-cq7619700,Daybreak Qs CQ7619700,4788450787460,NIKE,"Tomaia in camoscio e tessuto sintetico Allacciatura frontale Dettagli logo Suola in gomma Contiene parti non tessili di origine animale Contiene parti non tessili di origine animale Composizione: 50% Poliestere, 50% Vitello",https://cdn.shopify.com/s/files/1/0362/4560/2436/products/nike_daybreak_qs1-1.jpg,https://cdn.shopify.com/s/files/1/0362/4560/2436/products/w-nike-daybreak-qs-cq7619700-827732.jpg,https://cdn.shopify.com/s/files/1/0362/4560/2436/products/w-nike-daybreak-qs-cq7619700-540687.jpg,Scarpe,36.5 EU | 37.5 EU | 38 EU | 38.5 EU | 39 EU | 40 EU | 41 EU | 42 EU | 42.5 EU,1,84.00,105.00,UNISEX
https://guthastore.it/products/w-nike-daybreak-qs-cq7620001,Nike Daybreak qs CQ7620001,4788451082372,NIKE,"La Nike Daybreak da donna celebra la sua eredità di scarpe da corsa vintage con stile e storia millenaria incisi in ogni dettaglio. Seguendo le orme dell'originale del '79, la Nike Daybreak, vincitrice della maratona, è un tuffo nel passato. Un'iconica suola waffle si combina con tessuto nella tomaia e colorazioni d'archivio per un look storico.",https://cdn.shopify.com/s/files/1/0362/4560/2436/products/nike_daybreak_qs-1.jpg,https://cdn.shopify.com/s/files/1/0362/4560/2436/products/w-nike-daybreak-qs-cq7620001-870604.jpg,https://cdn.shopify.com/s/files/1/0362/4560/2436/products/w-nike-daybreak-qs-cq7620001-482634.jpg,Scarpe,36.5 EU | 37.5 EU | 38 EU | 38.5 EU | 39 EU | 40 EU | 42 EU | 42.5 EU | 43 EU | 44 EU | 44.5 EU,1,63.00,105.00,UNISEX
https://guthastore.it/products/yeezy-boost-350-yecheil,"YEEZY BOOST 350 ""YECHEIL"" FW5190",4788451442820,ADIDAS YEEZY,,https://cdn.shopify.com/s/files/1/0362/4560/2436/products/image_b68a33cb-5ed9-461c-89b7-756155f1aafc.jpg,,,Scarpe,42 2/3 EU/ 9 US | 43 1/3 EU/ 9 US | 44 EU / 10 US | 41 1/3 EU / 8 US | 42 EU / 8.5 US | 46 EU/  11.5 US,0,390.00,,UNISEX
https://guthastore.it/products/cali-sport-wns-37387101,Puma Cali Sport WN'S 373871 01,4788492828804,PUMA,Puma Cali ha il fondo in gomma leggermente rialzato e tomaia in pelle bianca con dettagli e logo PUMA oro,https://cdn.shopify.com/s/files/1/0362/4560/2436/products/puma_cali_sport-1.jpg,https://cdn.shopify.com/s/files/1/0362/4560/2436/products/cali-sport-wns-373871-01-147425.jpg,https://cdn.shopify.com/s/files/1/0362/4560/2436/products/cali-sport-wns-373871-01-444128.jpg,Scarpe,36 EU | 37.5 EU | 38 EU | 38.5 EU | 41 EU,1,75.60,108.00,UNISEX
https://guthastore.it/products/chalk-green-white-bs8242bianco,Reebok Chalk Green White BS8242,4788492959876,REEBOK,Materiale parte superiore: Pelle Rivestimento: Tessuto Soletta: Tessuto Suola: Materiale sintetico Fodera: Senza imbottitura Dettagli prodotto Punta: Tonda Tipo di tacco: Senza tacco Chiusura: Lacci Fantasia: Monocromo,https://cdn.shopify.com/s/files/1/0362/4560/2436/products/reebok_club_c_white-1.jpg,,,Scarpe,36 EU | 37 EU | 38 EU | 39 EU | 40 EU | 41 EU | 42 EU,1,84.00,105.00,UNISEX
https://guthastore.it/products/classic-slip-on-platform-vn00018eblk,Slip on Platform VN00018EBLK,4788493025412,VANS,"Interno: Tessuto
Esterno: Canvas
Suola: Gomma",https://cdn.shopify.com/s/files/1/0362/4560/2436/products/vans_classic_slip_on_platform-1.jpg,https://cdn.shopify.com/s/files/1/0362/4560/2436/products/classic-slip-on-platform-vn00018eblk-980456.jpg,https://cdn.shopify.com/s/files/1/0362/4560/2436/products/classic-slip-on-platform-vn00018eblk-777159.jpg,Scarpe,36.5 EU | 38 EU | 38.5 EU | 39 EU | 40 EU | 40.5 EU,1,63.20,79.00,UNISEX
https://guthastore.it/products/classic-slip-on-vn0a4u38wrt,Classic Slip On Big Check VN0A4U38,4788493058180,VANS,"Lo Shit Happens Classic Slip-On è caratterizzato da robuste tomaie in tela a basso profilo con stampa allover, colletti imbottiti, inserti laterali elastici e suola waffle in gomma. Composizione: Canvas",https://cdn.shopify.com/s/files/1/0362/4560/2436/products/vans_classic_slip_on-1.jpg,https://cdn.shopify.com/s/files/1/0362/4560/2436/products/classic-slip-on-vn0a4u38-wrt-238767.jpg,https://cdn.shopify.com/s/files/1/0362/4560/2436/products/classic-slip-on-vn0a4u38-wrt-944511.jpg,Scarpe,40 EU | 40.5 EU | 41 EU | 42 EU | 42.5 EU | 43 EU | 44 EU | 44.5 EU | 45 EU,1,53.00,75.00,UNISEX
https://guthastore.it/products/classic-slip-on-vn0a4u38wtx,Classic Slip On VN0A4U38 WTX,4788493123716,VANS,"Lo Shit Happens Classic Slip-On è caratterizzato da robuste tomaie in tela a basso profilo con stampa allover, colletti imbottiti, inserti laterali elastici e suola waffle in gomma firmata. 
Composizione: Canvas",https://cdn.shopify.com/s/files/1/0362/4560/2436/products/vans_classic_slip_on_yellow-1.jpg,https://cdn.shopify.com/s/files/1/0362/4560/2436/products/classic-slip-on-vn0a4u38-wtx-318632.jpg,https://cdn.shopify.com/s/files/1/0362/4560/2436/products/classic-slip-on-vn0a4u38-wtx-579314.jpg,Scarpe,40 EU | 40.5 EU | 41 EU | 42 EU | 42.5 EU | 43 EU | 44 EU | 44.5 EU | 45 EU,1,53.00,75.00,UNISEX
https://guthastore.it/products/club-c1985-dv6434bianco,Reebok Club C 1985 DV6434,4788493222020,REEBOK,Materiale parte superiore: Pelle Rivestimento: Tessuto Soletta: Tessuto Suola: Materiale sintetico Fodera: Senza imbottitura Dettagli prodotto Punta: Tonda Tipo di tacco: Senza tacco Chiusura: Lacci Fantasia: Monocromo,https://cdn.shopify.com/s/files/1/0362/4560/2436/products/reebok_club_c-1.jpg,https://cdn.shopify.com/s/files/1/0362/4560/2436/products/club-c1985-dv6434-708140.jpg,https://cdn.shopify.com/s/files/1/0362/4560/2436/products/club-c1985-dv6434-164137.jpg,Scarpe,40 EU | 41 EU | 42.5 EU | 43 EU | 44 EU | 45 EU,1,60.00,100.00,UNISEX
